,id,kind,pricing,saleTotal,slice
0,gK506cZDXmUM524VjNJHRA00o,qpxexpress#tripOption,"[{u'fare': [{u'origin': u'IPC', u'basisCode': u'KLEFX243', u'kind': u'qpxexpress#fareInfo', u'destination': u'SCL', u'carrier': u'LA', u'id': u'AqPf2oZom7vOFp1qDTqGRmtXrn8F2ETnFW1Qlk8fhBcE'}, {u'origin': u'SCL', u'basisCode': u'OEESP954', u'kind': u'qpxexpress#fareInfo', u'destination': u'PMC', u'carrier': u'LA', u'id': u'A3ywRqZV5nY5djOOGqEKv4UTIpLAhxfMQDtAgizZxDLc'}, {u'origin': u'PMC', u'basisCode': u'OEESP008', u'kind': u'qpxexpress#fareInfo', u'destination': u'PUQ', u'carrier': u'LA', u'id': u'AamERLMJfIsaCfygYkj118xeQgMrXTTP10hYc9M15obM'}], u'saleTotal': u'CLP260502', u'kind': u'qpxexpress#pricingInfo', u'segmentPricing': [{u'kind': u'qpxexpress#segmentPricing', u'fareId': u'AamERLMJfIsaCfygYkj118xeQgMrXTTP10hYc9M15obM', u'freeBaggageOption': [{u'kind': u'qpxexpress#freeBaggageAllowance', u'pieces': 2, u'bagDescriptor': [{u'count': 2, u'subcode': u'0C3', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'UPTO50LB 23KG BAGGAGE', u'description': [u'Up to 50 lb/23 kg']}, {u'count': 2, u'subcode': u'0GD', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'SURFBOARD', u'description': [u'Surfboard']}, {u'count': 2, u'subcode': u'0F2', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'MUSICAL INSTRUMENTS'}, {u'count': 2, u'subcode': u'0GC', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'SPORT EQUIP SMALL DIMENSIONS', u'description': [u'Up to 50 lb/23 kg', u'Up to 80 li/203 lcm']}], u'kilos': 23}], u'segmentId': u'GdcLpFLDhuOZgsgx'}, {u'kind': u'qpxexpress#segmentPricing', u'fareId': u'AqPf2oZom7vOFp1qDTqGRmtXrn8F2ETnFW1Qlk8fhBcE', u'freeBaggageOption': [{u'kind': u'qpxexpress#freeBaggageAllowance', u'pieces': 2, u'bagDescriptor': [{u'count': 2, u'subcode': u'0C3', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'UPTO50LB 23KG BAGGAGE', u'description': [u'Up to 50 lb/23 kg']}, {u'count': 2, u'subcode': u'0GD', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'SURFBOARD', u'description': [u'Surfboard']}, {u'count': 2, u'subcode': u'0F2', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'MUSICAL INSTRUMENTS'}, {u'count': 2, u'subcode': u'0GC', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'SPORT EQUIP SMALL DIMENSIONS', u'description': [u'Up to 50 lb/23 kg', u'Up to 80 li/203 lcm']}], u'kilos': 23}], u'segmentId': u'GH+wWpdQZlp2f5zI'}, {u'kind': u'qpxexpress#segmentPricing', u'fareId': u'A3ywRqZV5nY5djOOGqEKv4UTIpLAhxfMQDtAgizZxDLc', u'freeBaggageOption': [{u'kind': u'qpxexpress#freeBaggageAllowance', u'pieces': 2, u'bagDescriptor': [{u'count': 2, u'subcode': u'0C3', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'UPTO50LB 23KG BAGGAGE', u'description': [u'Up to 50 lb/23 kg']}, {u'count': 2, u'subcode': u'0GD', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'SURFBOARD', u'description': [u'Surfboard']}, {u'count': 2, u'subcode': u'0F2', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'MUSICAL INSTRUMENTS'}, {u'count': 2, u'subcode': u'0GC', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'SPORT EQUIP SMALL DIMENSIONS', u'description': [u'Up to 50 lb/23 kg', u'Up to 80 li/203 lcm']}], u'kilos': 23}], u'segmentId': u'GLukJuJcMC+TDeIv'}], u'passengers': {u'kind': u'qpxexpress#passengerCounts', u'adultCount': 1}, u'ptc': u'ADT', u'tax': [{u'kind': u'qpxexpress#taxInfo', u'code': u'CL', u'country': u'CL', u'salePrice': u'CLP20502', u'chargeType': u'GOVERNMENT', u'id': u'CL_001'}], u'fareCalculation': u'IPC LA SCL Q5000 184500KLEFX243 LA PMC Q1500 21500OEESP954 LA PUQ Q2500 25000OEESP008 CLP 240000 END XT 20502CL', u'saleFareTotal': u'CLP240000', u'baseFareTotal': u'CLP240000', u'refundable': True, u'saleTaxTotal': u'CLP20502', u'latestTicketingTime': u'2015-03-19T23:59-04:00'}]",26050,"[{u'duration': 4415, u'kind': u'qpxexpress#sliceInfo', u'segment': [{u'kind': u'qpxexpress#segmentInfo', u'bookingCodeCount': 9, u'flight': {u'carrier': u'LA', u'number': u'842'}, u'leg': [{u'origin': u'IPC', u'departureTime': u'2015-04-17T15:05-05:00', u'mileage': 2330, u'destination': u'SCL', u'kind': u'qpxexpress#legInfo', u'meal': u'Dinner', u'aircraft': u'763', u'arrivalTime': u'2015-04-17T21:55-03:00', u'duration': 290, u'id': u'L9vvvzp5Z2WKnVw7'}], u'connectionDuration': 1205, u'bookingCode': u'K', u'duration': 290, u'id': u'GH+wWpdQZlp2f5zI', u'cabin': u'COACH', u'marriedSegmentGroup': u'0'}, {u'kind': u'qpxexpress#segmentInfo', u'bookingCodeCount': 9, u'flight': {u'carrier': u'LA', u'number': u'263'}, u'leg': [{u'origin': u'SCL', u'departureTime': u'2015-04-18T18:00-03:00', u'mileage': 569, u'destination': u'PMC', u'kind': u'qpxexpress#legInfo', u'meal': u'Snack or Brunch', u'aircraft': u'320', u'arrivalTime': u'2015-04-18T19:45-03:00', u'duration': 105, u'operatingDisclosure': u'OPERATED BY LANEXPRESS', u'id': u'L0dGABlu80aolBPc'}], u'connectionDuration': 2685, u'bookingCode': u'O', u'duration': 105, u'id': u'GLukJuJcMC+TDeIv', u'cabin': u'COACH', u'marriedSegmentGroup': u'1'}, {u'kind': u'qpxexpress#segmentInfo', u'bookingCodeCount': 1, u'flight': {u'carrier': u'LA', u'number': u'285'}, u'leg': [{u'origin': u'PMC', u'departureTime': u'2015-04-20T16:30-03:00', u'mileage': 805, u'destination': u'PUQ', u'kind': u'qpxexpress#legInfo', u'meal': u'Snack or Brunch', u'aircraft': u'320', u'arrivalTime': u'2015-04-20T18:40-03:00', u'duration': 130, u'operatingDisclosure': u'OPERATED BY LANEXPRESS', u'id': u'L08xuBHL0erByGSC'}], u'bookingCode': u'O', u'duration': 130, u'id': u'GdcLpFLDhuOZgsgx', u'cabin': u'COACH', u'marriedSegmentGroup': u'2'}]}]"
0,gK506cZDXmUM524VjNJHRA00m,qpxexpress#tripOption,"[{u'fare': [{u'origin': u'IPC', u'basisCode': u'KLEFX243', u'kind': u'qpxexpress#fareInfo', u'destination': u'SCL', u'carrier': u'LA', u'id': u'AqPf2oZom7vOFp1qDTqGRmtXrn8F2ETnFW1Qlk8fhBcE'}, {u'origin': u'SCL', u'basisCode': u'OEESP954', u'kind': u'qpxexpress#fareInfo', u'destination': u'PMC', u'carrier': u'LA', u'id': u'A3ywRqZV5nY5djOOGqEKv4UTIpLAhxfMQDtAgizZxDLc'}, {u'origin': u'PMC', u'basisCode': u'OEESP008', u'kind': u'qpxexpress#fareInfo', u'destination': u'PUQ', u'carrier': u'LA', u'id': u'AamERLMJfIsaCfygYkj118xeQgMrXTTP10hYc9M15obM'}], u'saleTotal': u'CLP260502', u'kind': u'qpxexpress#pricingInfo', u'segmentPricing': [{u'kind': u'qpxexpress#segmentPricing', u'fareId': u'A3ywRqZV5nY5djOOGqEKv4UTIpLAhxfMQDtAgizZxDLc', u'freeBaggageOption': [{u'kind': u'qpxexpress#freeBaggageAllowance', u'pieces': 2, u'bagDescriptor': [{u'count': 2, u'subcode': u'0C3', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'UPTO50LB 23KG BAGGAGE', u'description': [u'Up to 50 lb/23 kg']}, {u'count': 2, u'subcode': u'0GD', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'SURFBOARD', u'description': [u'Surfboard']}, {u'count': 2, u'subcode': u'0F2', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'MUSICAL INSTRUMENTS'}, {u'count': 2, u'subcode': u'0GC', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'SPORT EQUIP SMALL DIMENSIONS', u'description': [u'Up to 50 lb/23 kg', u'Up to 80 li/203 lcm']}], u'kilos': 23}], u'segmentId': u'GrLN3oCsFGNPzHf8'}, {u'kind': u'qpxexpress#segmentPricing', u'fareId': u'AamERLMJfIsaCfygYkj118xeQgMrXTTP10hYc9M15obM', u'freeBaggageOption': [{u'kind': u'qpxexpress#freeBaggageAllowance', u'pieces': 2, u'bagDescriptor': [{u'count': 2, u'subcode': u'0C3', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'UPTO50LB 23KG BAGGAGE', u'description': [u'Up to 50 lb/23 kg']}, {u'count': 2, u'subcode': u'0GD', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'SURFBOARD', u'description': [u'Surfboard']}, {u'count': 2, u'subcode': u'0F2', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'MUSICAL INSTRUMENTS'}, {u'count': 2, u'subcode': u'0GC', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'SPORT EQUIP SMALL DIMENSIONS', u'description': [u'Up to 50 lb/23 kg', u'Up to 80 li/203 lcm']}], u'kilos': 23}], u'segmentId': u'GdcLpFLDhuOZgsgx'}, {u'kind': u'qpxexpress#segmentPricing', u'fareId': u'AqPf2oZom7vOFp1qDTqGRmtXrn8F2ETnFW1Qlk8fhBcE', u'freeBaggageOption': [{u'kind': u'qpxexpress#freeBaggageAllowance', u'pieces': 2, u'bagDescriptor': [{u'count': 2, u'subcode': u'0C3', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'UPTO50LB 23KG BAGGAGE', u'description': [u'Up to 50 lb/23 kg']}, {u'count': 2, u'subcode': u'0GD', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'SURFBOARD', u'description': [u'Surfboard']}, {u'count': 2, u'subcode': u'0F2', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'MUSICAL INSTRUMENTS'}, {u'count': 2, u'subcode': u'0GC', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'SPORT EQUIP SMALL DIMENSIONS', u'description': [u'Up to 50 lb/23 kg', u'Up to 80 li/203 lcm']}], u'kilos': 23}], u'segmentId': u'GH+wWpdQZlp2f5zI'}], u'passengers': {u'kind': u'qpxexpress#passengerCounts', u'adultCount': 1}, u'ptc': u'ADT', u'tax': [{u'kind': u'qpxexpress#taxInfo', u'code': u'CL', u'country': u'CL', u'salePrice': u'CLP20502', u'chargeType': u'GOVERNMENT', u'id': u'CL_001'}], u'fareCalculation': u'IPC LA SCL Q5000 184500KLEFX243 LA PMC Q1500 21500OEESP954 LA PUQ Q2500 25000OEESP008 CLP 240000 END XT 20502CL', u'saleFareTotal': u'CLP240000', u'baseFareTotal': u'CLP240000', u'refundable': True, u'saleTaxTotal': u'CLP20502', u'latestTicketingTime': u'2015-03-19T23:59-04:00'}]",26050,"[{u'duration': 4415, u'kind': u'qpxexpress#sliceInfo', u'segment': [{u'kind': u'qpxexpress#segmentInfo', u'bookingCodeCount': 9, u'flight': {u'carrier': u'LA', u'number': u'842'}, u'leg': [{u'origin': u'IPC', u'departureTime': u'2015-04-17T15:05-05:00', u'mileage': 2330, u'destination': u'SCL', u'kind': u'qpxexpress#legInfo', u'meal': u'Dinner', u'aircraft': u'763', u'arrivalTime': u'2015-04-17T21:55-03:00', u'duration': 290, u'id': u'L9vvvzp5Z2WKnVw7'}], u'connectionDuration': 1085, u'bookingCode': u'K', u'duration': 290, u'id': u'GH+wWpdQZlp2f5zI', u'cabin': u'COACH', u'marriedSegmentGroup': u'0'}, {u'kind': u'qpxexpress#segmentInfo', u'bookingCodeCount': 9, u'flight': {u'carrier': u'LA', u'number': u'265'}, u'leg': [{u'origin': u'SCL', u'departureTime': u'2015-04-18T16:00-03:00', u'mileage': 569, u'destination': u'PMC', u'kind': u'qpxexpress#legInfo', u'meal': u'Snack or Brunch', u'aircraft': u'320', u'arrivalTime': u'2015-04-18T17:45-03:00', u'duration': 105, u'operatingDisclosure': u'OPERATED BY LANEXPRESS', u'id': u'LrEe7Rz35SHq3r-2'}], u'connectionDuration': 2805, u'bookingCode': u'O', u'duration': 105, u'id': u'GrLN3oCsFGNPzHf8', u'cabin': u'COACH', u'marriedSegmentGroup': u'1'}, {u'kind': u'qpxexpress#segmentInfo', u'bookingCodeCount': 1, u'flight': {u'carrier': u'LA', u'number': u'285'}, u'leg': [{u'origin': u'PMC', u'departureTime': u'2015-04-20T16:30-03:00', u'mileage': 805, u'destination': u'PUQ', u'kind': u'qpxexpress#legInfo', u'meal': u'Snack or Brunch', u'aircraft': u'320', u'arrivalTime': u'2015-04-20T18:40-03:00', u'duration': 130, u'operatingDisclosure': u'OPERATED BY LANEXPRESS', u'id': u'L08xuBHL0erByGSC'}], u'bookingCode': u'O', u'duration': 130, u'id': u'GdcLpFLDhuOZgsgx', u'cabin': u'COACH', u'marriedSegmentGroup': u'2'}]}]"
0,gK506cZDXmUM524VjNJHRA00n,qpxexpress#tripOption,"[{u'fare': [{u'origin': u'IPC', u'basisCode': u'KLEFX243', u'kind': u'qpxexpress#fareInfo', u'destination': u'SCL', u'carrier': u'LA', u'id': u'AqPf2oZom7vOFp1qDTqGRmtXrn8F2ETnFW1Qlk8fhBcE'}, {u'origin': u'SCL', u'basisCode': u'OEESP954', u'kind': u'qpxexpress#fareInfo', u'destination': u'PMC', u'carrier': u'LA', u'id': u'A3ywRqZV5nY5djOOGqEKv4UTIpLAhxfMQDtAgizZxDLc'}, {u'origin': u'PMC', u'basisCode': u'OEESP008', u'kind': u'qpxexpress#fareInfo', u'destination': u'PUQ', u'carrier': u'LA', u'id': u'AamERLMJfIsaCfygYkj118xeQgMrXTTP10hYc9M15obM'}], u'saleTotal': u'CLP260502', u'kind': u'qpxexpress#pricingInfo', u'segmentPricing': [{u'kind': u'qpxexpress#segmentPricing', u'fareId': u'A3ywRqZV5nY5djOOGqEKv4UTIpLAhxfMQDtAgizZxDLc', u'freeBaggageOption': [{u'kind': u'qpxexpress#freeBaggageAllowance', u'pieces': 2, u'bagDescriptor': [{u'count': 2, u'subcode': u'0C3', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'UPTO50LB 23KG BAGGAGE', u'description': [u'Up to 50 lb/23 kg']}, {u'count': 2, u'subcode': u'0GD', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'SURFBOARD', u'description': [u'Surfboard']}, {u'count': 2, u'subcode': u'0F2', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'MUSICAL INSTRUMENTS'}, {u'count': 2, u'subcode': u'0GC', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'SPORT EQUIP SMALL DIMENSIONS', u'description': [u'Up to 50 lb/23 kg', u'Up to 80 li/203 lcm']}], u'kilos': 23}], u'segmentId': u'G9m+ZaJlB+RYIF8d'}, {u'kind': u'qpxexpress#segmentPricing', u'fareId': u'AamERLMJfIsaCfygYkj118xeQgMrXTTP10hYc9M15obM', u'freeBaggageOption': [{u'kind': u'qpxexpress#freeBaggageAllowance', u'pieces': 2, u'bagDescriptor': [{u'count': 2, u'subcode': u'0C3', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'UPTO50LB 23KG BAGGAGE', u'description': [u'Up to 50 lb/23 kg']}, {u'count': 2, u'subcode': u'0GD', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'SURFBOARD', u'description': [u'Surfboard']}, {u'count': 2, u'subcode': u'0F2', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'MUSICAL INSTRUMENTS'}, {u'count': 2, u'subcode': u'0GC', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'SPORT EQUIP SMALL DIMENSIONS', u'description': [u'Up to 50 lb/23 kg', u'Up to 80 li/203 lcm']}], u'kilos': 23}], u'segmentId': u'GdcLpFLDhuOZgsgx'}, {u'kind': u'qpxexpress#segmentPricing', u'fareId': u'AqPf2oZom7vOFp1qDTqGRmtXrn8F2ETnFW1Qlk8fhBcE', u'freeBaggageOption': [{u'kind': u'qpxexpress#freeBaggageAllowance', u'pieces': 2, u'bagDescriptor': [{u'count': 2, u'subcode': u'0C3', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'UPTO50LB 23KG BAGGAGE', u'description': [u'Up to 50 lb/23 kg']}, {u'count': 2, u'subcode': u'0GD', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'SURFBOARD', u'description': [u'Surfboard']}, {u'count': 2, u'subcode': u'0F2', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'MUSICAL INSTRUMENTS'}, {u'count': 2, u'subcode': u'0GC', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'SPORT EQUIP SMALL DIMENSIONS', u'description': [u'Up to 50 lb/23 kg', u'Up to 80 li/203 lcm']}], u'kilos': 23}], u'segmentId': u'GH+wWpdQZlp2f5zI'}], u'passengers': {u'kind': u'qpxexpress#passengerCounts', u'adultCount': 1}, u'ptc': u'ADT', u'tax': [{u'kind': u'qpxexpress#taxInfo', u'code': u'CL', u'country': u'CL', u'salePrice': u'CLP20502', u'chargeType': u'GOVERNMENT', u'id': u'CL_001'}], u'fareCalculation': u'IPC LA SCL Q5000 184500KLEFX243 LA PMC Q1500 21500OEESP954 LA PUQ Q2500 25000OEESP008 CLP 240000 END XT 20502CL', u'saleFareTotal': u'CLP240000', u'baseFareTotal': u'CLP240000', u'refundable': True, u'saleTaxTotal': u'CLP20502', u'latestTicketingTime': u'2015-03-19T23:59-04:00'}]",26050,"[{u'duration': 4415, u'kind': u'qpxexpress#sliceInfo', u'segment': [{u'kind': u'qpxexpress#segmentInfo', u'bookingCodeCount': 9, u'flight': {u'carrier': u'LA', u'number': u'842'}, u'leg': [{u'origin': u'IPC', u'departureTime': u'2015-04-17T15:05-05:00', u'mileage': 2330, u'destination': u'SCL', u'kind': u'qpxexpress#legInfo', u'meal': u'Dinner', u'aircraft': u'763', u'arrivalTime': u'2015-04-17T21:55-03:00', u'duration': 290, u'id': u'L9vvvzp5Z2WKnVw7'}], u'connectionDuration': 655, u'bookingCode': u'K', u'duration': 290, u'id': u'GH+wWpdQZlp2f5zI', u'cabin': u'COACH', u'marriedSegmentGroup': u'0'}, {u'kind': u'qpxexpress#segmentInfo', u'bookingCodeCount': 3, u'flight': {u'carrier': u'LA', u'number': u'259'}, u'leg': [{u'origin': u'SCL', u'departureTime': u'2015-04-18T08:50-03:00', u'mileage': 569, u'destination': u'PMC', u'kind': u'qpxexpress#legInfo', u'meal': u'Snack or Brunch', u'aircraft': u'320', u'arrivalTime': u'2015-04-18T10:35-03:00', u'duration': 105, u'operatingDisclosure': u'OPERATED BY LANEXPRESS', u'id': u'LW35krInul4W8Iuu'}], u'connectionDuration': 3235, u'bookingCode': u'O', u'duration': 105, u'id': u'G9m+ZaJlB+RYIF8d', u'cabin': u'COACH', u'marriedSegmentGroup': u'1'}, {u'kind': u'qpxexpress#segmentInfo', u'bookingCodeCount': 1, u'flight': {u'carrier': u'LA', u'number': u'285'}, u'leg': [{u'origin': u'PMC', u'departureTime': u'2015-04-20T16:30-03:00', u'mileage': 805, u'destination': u'PUQ', u'kind': u'qpxexpress#legInfo', u'meal': u'Snack or Brunch', u'aircraft': u'320', u'arrivalTime': u'2015-04-20T18:40-03:00', u'duration': 130, u'operatingDisclosure': u'OPERATED BY LANEXPRESS', u'id': u'L08xuBHL0erByGSC'}], u'bookingCode': u'O', u'duration': 130, u'id': u'GdcLpFLDhuOZgsgx', u'cabin': u'COACH', u'marriedSegmentGroup': u'2'}]}]"
0,gK506cZDXmUM524VjNJHRA00q,qpxexpress#tripOption,"[{u'fare': [{u'origin': u'IPC', u'basisCode': u'KLEFX243', u'kind': u'qpxexpress#fareInfo', u'destination': u'SCL', u'carrier': u'LA', u'id': u'AqPf2oZom7vOFp1qDTqGRmtXrn8F2ETnFW1Qlk8fhBcE'}, {u'origin': u'SCL', u'basisCode': u'OEESP024', u'kind': u'qpxexpress#fareInfo', u'destination': u'PMC', u'carrier': u'LA', u'id': u'Acxs+us4k7RFq1+a8yPplmue20sJ6oi+3VReTpVF2YME'}, {u'origin': u'PMC', u'basisCode': u'OEESP008', u'kind': u'qpxexpress#fareInfo', u'destination': u'PUQ', u'carrier': u'LA', u'id': u'AamERLMJfIsaCfygYkj118xeQgMrXTTP10hYc9M15obM'}], u'saleTotal': u'CLP262502', u'kind': u'qpxexpress#pricingInfo', u'segmentPricing': [{u'kind': u'qpxexpress#segmentPricing', u'fareId': u'Acxs+us4k7RFq1+a8yPplmue20sJ6oi+3VReTpVF2YME', u'freeBaggageOption': [{u'kind': u'qpxexpress#freeBaggageAllowance', u'pieces': 2, u'bagDescriptor': [{u'count': 2, u'subcode': u'0C3', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'UPTO50LB 23KG BAGGAGE', u'description': [u'Up to 50 lb/23 kg']}, {u'count': 2, u'subcode': u'0GD', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'SURFBOARD', u'description': [u'Surfboard']}, {u'count': 2, u'subcode': u'0F2', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'MUSICAL INSTRUMENTS'}, {u'count': 2, u'subcode': u'0GC', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'SPORT EQUIP SMALL DIMENSIONS', u'description': [u'Up to 50 lb/23 kg', u'Up to 80 li/203 lcm']}], u'kilos': 23}], u'segmentId': u'Gt1-7Nqz3aNNY9Ga'}, {u'kind': u'qpxexpress#segmentPricing', u'fareId': u'AamERLMJfIsaCfygYkj118xeQgMrXTTP10hYc9M15obM', u'freeBaggageOption': [{u'kind': u'qpxexpress#freeBaggageAllowance', u'pieces': 2, u'bagDescriptor': [{u'count': 2, u'subcode': u'0C3', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'UPTO50LB 23KG BAGGAGE', u'description': [u'Up to 50 lb/23 kg']}, {u'count': 2, u'subcode': u'0GD', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'SURFBOARD', u'description': [u'Surfboard']}, {u'count': 2, u'subcode': u'0F2', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'MUSICAL INSTRUMENTS'}, {u'count': 2, u'subcode': u'0GC', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'SPORT EQUIP SMALL DIMENSIONS', u'description': [u'Up to 50 lb/23 kg', u'Up to 80 li/203 lcm']}], u'kilos': 23}], u'segmentId': u'GdcLpFLDhuOZgsgx'}, {u'kind': u'qpxexpress#segmentPricing', u'fareId': u'AqPf2oZom7vOFp1qDTqGRmtXrn8F2ETnFW1Qlk8fhBcE', u'freeBaggageOption': [{u'kind': u'qpxexpress#freeBaggageAllowance', u'pieces': 2, u'bagDescriptor': [{u'count': 2, u'subcode': u'0C3', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'UPTO50LB 23KG BAGGAGE', u'description': [u'Up to 50 lb/23 kg']}, {u'count': 2, u'subcode': u'0GD', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'SURFBOARD', u'description': [u'Surfboard']}, {u'count': 2, u'subcode': u'0F2', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'MUSICAL INSTRUMENTS'}, {u'count': 2, u'subcode': u'0GC', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'SPORT EQUIP SMALL DIMENSIONS', u'description': [u'Up to 50 lb/23 kg', u'Up to 80 li/203 lcm']}], u'kilos': 23}], u'segmentId': u'GH+wWpdQZlp2f5zI'}], u'passengers': {u'kind': u'qpxexpress#passengerCounts', u'adultCount': 1}, u'ptc': u'ADT', u'tax': [{u'kind': u'qpxexpress#taxInfo', u'code': u'CL', u'country': u'CL', u'salePrice': u'CLP20502', u'chargeType': u'GOVERNMENT', u'id': u'CL_001'}], u'fareCalculation': u'IPC LA SCL Q5000 184500KLEFX243 LA PMC Q1500 23500OEESP024 LA PUQ Q2500 25000OEESP008 CLP 242000 END XT 20502CL', u'saleFareTotal': u'CLP242000', u'baseFareTotal': u'CLP242000', u'refundable': True, u'saleTaxTotal': u'CLP20502', u'latestTicketingTime': u'2015-03-19T23:59-04:00'}]",26250,"[{u'duration': 4415, u'kind': u'qpxexpress#sliceInfo', u'segment': [{u'kind': u'qpxexpress#segmentInfo', u'bookingCodeCount': 9, u'flight': {u'carrier': u'LA', u'number': u'842'}, u'leg': [{u'origin': u'IPC', u'departureTime': u'2015-04-17T15:05-05:00', u'mileage': 2330, u'destination': u'SCL', u'kind': u'qpxexpress#legInfo', u'meal': u'Dinner', u'aircraft': u'763', u'arrivalTime': u'2015-04-17T21:55-03:00', u'duration': 290, u'id': u'L9vvvzp5Z2WKnVw7'}], u'connectionDuration': 2165, u'bookingCode': u'K', u'duration': 290, u'id': u'GH+wWpdQZlp2f5zI', u'cabin': u'COACH', u'marriedSegmentGroup': u'0'}, {u'kind': u'qpxexpress#segmentInfo', u'bookingCodeCount': 9, u'flight': {u'carrier': u'LA', u'number': u'277'}, u'leg': [{u'origin': u'SCL', u'departureTime': u'2015-04-19T10:00-03:00', u'mileage': 569, u'destination': u'PMC', u'kind': u'qpxexpress#legInfo', u'meal': u'Snack or Brunch', u'aircraft': u'320', u'arrivalTime': u'2015-04-19T11:45-03:00', u'duration': 105, u'operatingDisclosure': u'OPERATED BY LANEXPRESS', u'id': u'L+M0mersMa-nqRNz'}], u'connectionDuration': 1725, u'bookingCode': u'O', u'duration': 105, u'id': u'Gt1-7Nqz3aNNY9Ga', u'cabin': u'COACH', u'marriedSegmentGroup': u'1'}, {u'kind': u'qpxexpress#segmentInfo', u'bookingCodeCount': 1, u'flight': {u'carrier': u'LA', u'number': u'285'}, u'leg': [{u'origin': u'PMC', u'departureTime': u'2015-04-20T16:30-03:00', u'mileage': 805, u'destination': u'PUQ', u'kind': u'qpxexpress#legInfo', u'meal': u'Snack or Brunch', u'aircraft': u'320', u'arrivalTime': u'2015-04-20T18:40-03:00', u'duration': 130, u'operatingDisclosure': u'OPERATED BY LANEXPRESS', u'id': u'L08xuBHL0erByGSC'}], u'bookingCode': u'O', u'duration': 130, u'id': u'GdcLpFLDhuOZgsgx', u'cabin': u'COACH', u'marriedSegmentGroup': u'2'}]}]"
