,id,kind,pricing,saleTotal,slice
0,XBxwmzfaoB4UBjslPM4PH3001,qpxexpress#tripOption,"[{u'fare': [{u'origin': u'SCL', u'basisCode': u'BLEFF243', u'kind': u'qpxexpress#fareInfo', u'destination': u'IPC', u'carrier': u'LA', u'id': u'AjbkQCe6bxkBb/sOmrvRsNnZWEKG5rFMJRqVlhdTzT5w'}], u'saleTotal': u'CLP261334', u'kind': u'qpxexpress#pricingInfo', u'segmentPricing': [{u'kind': u'qpxexpress#segmentPricing', u'fareId': u'AjbkQCe6bxkBb/sOmrvRsNnZWEKG5rFMJRqVlhdTzT5w', u'freeBaggageOption': [{u'kind': u'qpxexpress#freeBaggageAllowance', u'pieces': 2, u'bagDescriptor': [{u'count': 2, u'subcode': u'0C3', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'UPTO50LB 23KG BAGGAGE', u'description': [u'Up to 50 lb/23 kg']}, {u'count': 2, u'subcode': u'0GD', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'SURFBOARD', u'description': [u'Surfboard']}, {u'count': 2, u'subcode': u'0F2', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'MUSICAL INSTRUMENTS'}, {u'count': 2, u'subcode': u'0GC', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'SPORT EQUIP SMALL DIMENSIONS', u'description': [u'Up to 50 lb/23 kg', u'Up to 80 li/203 lcm']}], u'kilos': 23}], u'segmentId': u'GWEK+xa3UEppsJtr'}], u'passengers': {u'kind': u'qpxexpress#passengerCounts', u'adultCount': 1}, u'ptc': u'ADT', u'tax': [{u'kind': u'qpxexpress#taxInfo', u'code': u'CL', u'country': u'CL', u'salePrice': u'CLP6834', u'chargeType': u'GOVERNMENT', u'id': u'CL_001'}], u'fareCalculation': u'SCL LA IPC Q5000 249500BLEFF243 CLP 254500 END XT 6834CL', u'saleFareTotal': u'CLP254500', u'baseFareTotal': u'CLP254500', u'refundable': True, u'saleTaxTotal': u'CLP6834', u'latestTicketingTime': u'2015-03-19T23:59-04:00'}]",26133,"[{u'duration': 340, u'kind': u'qpxexpress#sliceInfo', u'segment': [{u'kind': u'qpxexpress#segmentInfo', u'bookingCodeCount': 9, u'flight': {u'carrier': u'LA', u'number': u'841'}, u'leg': [{u'origin': u'SCL', u'departureTime': u'2015-04-15T10:15-03:00', u'mileage': 2330, u'destination': u'IPC', u'kind': u'qpxexpress#legInfo', u'meal': u'Breakfast', u'aircraft': u'763', u'arrivalTime': u'2015-04-15T13:55-05:00', u'duration': 340, u'id': u'LVmbkvX00jEsecEb'}], u'bookingCode': u'B', u'duration': 340, u'id': u'GWEK+xa3UEppsJtr', u'cabin': u'COACH', u'marriedSegmentGroup': u'0'}]}]"
1,TSKYAIKVrJBLODNNST0pVF001,qpxexpress#tripOption,"[{u'fare': [{u'origin': u'SCL', u'basisCode': u'BLEFF243', u'kind': u'qpxexpress#fareInfo', u'destination': u'IPC', u'carrier': u'LA', u'id': u'AjbkQCe6bxkBb/sOmrvRsNnZWEKG5rFMJRqVlhdTzT5w'}], u'saleTotal': u'CLP261334', u'kind': u'qpxexpress#pricingInfo', u'segmentPricing': [{u'kind': u'qpxexpress#segmentPricing', u'fareId': u'AjbkQCe6bxkBb/sOmrvRsNnZWEKG5rFMJRqVlhdTzT5w', u'freeBaggageOption': [{u'kind': u'qpxexpress#freeBaggageAllowance', u'pieces': 2, u'bagDescriptor': [{u'count': 2, u'subcode': u'0C3', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'UPTO50LB 23KG BAGGAGE', u'description': [u'Up to 50 lb/23 kg']}, {u'count': 2, u'subcode': u'0GD', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'SURFBOARD', u'description': [u'Surfboard']}, {u'count': 2, u'subcode': u'0F2', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'MUSICAL INSTRUMENTS'}, {u'count': 2, u'subcode': u'0GC', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'SPORT EQUIP SMALL DIMENSIONS', u'description': [u'Up to 50 lb/23 kg', u'Up to 80 li/203 lcm']}], u'kilos': 23}], u'segmentId': u'G4e2vpLcShtxs6Rn'}], u'passengers': {u'kind': u'qpxexpress#passengerCounts', u'adultCount': 1}, u'ptc': u'ADT', u'tax': [{u'kind': u'qpxexpress#taxInfo', u'code': u'CL', u'country': u'CL', u'salePrice': u'CLP6834', u'chargeType': u'GOVERNMENT', u'id': u'CL_001'}], u'fareCalculation': u'SCL LA IPC Q5000 249500BLEFF243 CLP 254500 END XT 6834CL', u'saleFareTotal': u'CLP254500', u'baseFareTotal': u'CLP254500', u'refundable': True, u'saleTaxTotal': u'CLP6834', u'latestTicketingTime': u'2015-03-19T23:59-04:00'}]",26133,"[{u'duration': 340, u'kind': u'qpxexpress#sliceInfo', u'segment': [{u'kind': u'qpxexpress#segmentInfo', u'bookingCodeCount': 5, u'flight': {u'carrier': u'LA', u'number': u'841'}, u'leg': [{u'origin': u'SCL', u'departureTime': u'2015-04-16T10:15-03:00', u'mileage': 2330, u'destination': u'IPC', u'kind': u'qpxexpress#legInfo', u'meal': u'Breakfast', u'aircraft': u'763', u'arrivalTime': u'2015-04-16T13:55-05:00', u'duration': 340, u'id': u'LbcGvgM3mbI97QUd'}], u'bookingCode': u'B', u'duration': 340, u'id': u'G4e2vpLcShtxs6Rn', u'cabin': u'COACH', u'marriedSegmentGroup': u'0'}]}]"
2,NNCKPohDkW4UmbyWTXgvWH001,qpxexpress#tripOption,"[{u'fare': [{u'origin': u'SCL', u'basisCode': u'KLEFX243', u'kind': u'qpxexpress#fareInfo', u'destination': u'IPC', u'carrier': u'LA', u'id': u'A357qxviL8WlwgOJQS26SgA5LLyj0IMhR9x9oERGzxHc'}], u'saleTotal': u'CLP196334', u'kind': u'qpxexpress#pricingInfo', u'segmentPricing': [{u'kind': u'qpxexpress#segmentPricing', u'fareId': u'A357qxviL8WlwgOJQS26SgA5LLyj0IMhR9x9oERGzxHc', u'freeBaggageOption': [{u'kind': u'qpxexpress#freeBaggageAllowance', u'pieces': 2, u'bagDescriptor': [{u'count': 2, u'subcode': u'0C3', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'UPTO50LB 23KG BAGGAGE', u'description': [u'Up to 50 lb/23 kg']}, {u'count': 2, u'subcode': u'0GD', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'SURFBOARD', u'description': [u'Surfboard']}, {u'count': 2, u'subcode': u'0F2', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'MUSICAL INSTRUMENTS'}, {u'count': 2, u'subcode': u'0GC', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'SPORT EQUIP SMALL DIMENSIONS', u'description': [u'Up to 50 lb/23 kg', u'Up to 80 li/203 lcm']}], u'kilos': 23}], u'segmentId': u'GSnpWVCdhbPXmP5J'}], u'passengers': {u'kind': u'qpxexpress#passengerCounts', u'adultCount': 1}, u'ptc': u'ADT', u'tax': [{u'kind': u'qpxexpress#taxInfo', u'code': u'CL', u'country': u'CL', u'salePrice': u'CLP6834', u'chargeType': u'GOVERNMENT', u'id': u'CL_001'}], u'fareCalculation': u'SCL LA IPC Q5000 184500KLEFX243 CLP 189500 END XT 6834CL', u'saleFareTotal': u'CLP189500', u'baseFareTotal': u'CLP189500', u'refundable': True, u'saleTaxTotal': u'CLP6834', u'latestTicketingTime': u'2015-03-19T23:59-04:00'}]",19633,"[{u'duration': 340, u'kind': u'qpxexpress#sliceInfo', u'segment': [{u'kind': u'qpxexpress#segmentInfo', u'bookingCodeCount': 9, u'flight': {u'carrier': u'LA', u'number': u'843'}, u'leg': [{u'origin': u'SCL', u'departureTime': u'2015-04-17T19:05-03:00', u'mileage': 2330, u'destination': u'IPC', u'kind': u'qpxexpress#legInfo', u'meal': u'Dinner', u'aircraft': u'763', u'arrivalTime': u'2015-04-17T22:45-05:00', u'duration': 340, u'id': u'LMyyVAVPW4T4wGux'}], u'bookingCode': u'K', u'duration': 340, u'id': u'GSnpWVCdhbPXmP5J', u'cabin': u'COACH', u'marriedSegmentGroup': u'0'}]}]"
2,NNCKPohDkW4UmbyWTXgvWH002,qpxexpress#tripOption,"[{u'fare': [{u'origin': u'SCL', u'basisCode': u'HLEFX243', u'kind': u'qpxexpress#fareInfo', u'destination': u'IPC', u'carrier': u'LA', u'id': u'AE9K00QZVasTmzjctr08OrJTU3tRJVKuWEvh22X/DCnM'}], u'saleTotal': u'CLP221334', u'kind': u'qpxexpress#pricingInfo', u'segmentPricing': [{u'kind': u'qpxexpress#segmentPricing', u'fareId': u'AE9K00QZVasTmzjctr08OrJTU3tRJVKuWEvh22X/DCnM', u'freeBaggageOption': [{u'kind': u'qpxexpress#freeBaggageAllowance', u'pieces': 2, u'bagDescriptor': [{u'count': 2, u'subcode': u'0C3', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'UPTO50LB 23KG BAGGAGE', u'description': [u'Up to 50 lb/23 kg']}, {u'count': 2, u'subcode': u'0GD', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'SURFBOARD', u'description': [u'Surfboard']}, {u'count': 2, u'subcode': u'0F2', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'MUSICAL INSTRUMENTS'}, {u'count': 2, u'subcode': u'0GC', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'SPORT EQUIP SMALL DIMENSIONS', u'description': [u'Up to 50 lb/23 kg', u'Up to 80 li/203 lcm']}], u'kilos': 23}], u'segmentId': u'GyBym6bRJ6BZAqzt'}], u'passengers': {u'kind': u'qpxexpress#passengerCounts', u'adultCount': 1}, u'ptc': u'ADT', u'tax': [{u'kind': u'qpxexpress#taxInfo', u'code': u'CL', u'country': u'CL', u'salePrice': u'CLP6834', u'chargeType': u'GOVERNMENT', u'id': u'CL_001'}], u'fareCalculation': u'SCL LA IPC Q5000 209500HLEFX243 CLP 214500 END XT 6834CL', u'saleFareTotal': u'CLP214500', u'baseFareTotal': u'CLP214500', u'refundable': True, u'saleTaxTotal': u'CLP6834', u'latestTicketingTime': u'2015-03-19T23:59-04:00'}]",22133,"[{u'duration': 340, u'kind': u'qpxexpress#sliceInfo', u'segment': [{u'kind': u'qpxexpress#segmentInfo', u'bookingCodeCount': 2, u'flight': {u'carrier': u'LA', u'number': u'841'}, u'leg': [{u'origin': u'SCL', u'departureTime': u'2015-04-17T10:15-03:00', u'mileage': 2330, u'destination': u'IPC', u'kind': u'qpxexpress#legInfo', u'meal': u'Breakfast', u'aircraft': u'763', u'arrivalTime': u'2015-04-17T13:55-05:00', u'duration': 340, u'id': u'LoeJjJ6-owQv4Dp3'}], u'bookingCode': u'H', u'duration': 340, u'id': u'GyBym6bRJ6BZAqzt', u'cabin': u'COACH', u'marriedSegmentGroup': u'0'}]}]"
3,ZMjSMQaDJzGVOyGqSxweJ7001,qpxexpress#tripOption,"[{u'fare': [{u'origin': u'SCL', u'basisCode': u'YLEFF243', u'kind': u'qpxexpress#fareInfo', u'destination': u'IPC', u'carrier': u'LA', u'id': u'AsjAdAuz0dP0ZKBDcIjLeRQ/zuPIHAiqupYWXNoDx1xI'}], u'saleTotal': u'CLP311334', u'kind': u'qpxexpress#pricingInfo', u'segmentPricing': [{u'kind': u'qpxexpress#segmentPricing', u'fareId': u'AsjAdAuz0dP0ZKBDcIjLeRQ/zuPIHAiqupYWXNoDx1xI', u'freeBaggageOption': [{u'kind': u'qpxexpress#freeBaggageAllowance', u'pieces': 2, u'bagDescriptor': [{u'count': 2, u'subcode': u'0C3', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'UPTO50LB 23KG BAGGAGE', u'description': [u'Up to 50 lb/23 kg']}, {u'count': 2, u'subcode': u'0GD', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'SURFBOARD', u'description': [u'Surfboard']}, {u'count': 2, u'subcode': u'0F2', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'MUSICAL INSTRUMENTS'}, {u'count': 2, u'subcode': u'0GC', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'SPORT EQUIP SMALL DIMENSIONS', u'description': [u'Up to 50 lb/23 kg', u'Up to 80 li/203 lcm']}], u'kilos': 23}], u'segmentId': u'GqQOGiE1fFzFpkwO'}], u'passengers': {u'kind': u'qpxexpress#passengerCounts', u'adultCount': 1}, u'ptc': u'ADT', u'tax': [{u'kind': u'qpxexpress#taxInfo', u'code': u'CL', u'country': u'CL', u'salePrice': u'CLP6834', u'chargeType': u'GOVERNMENT', u'id': u'CL_001'}], u'fareCalculation': u'SCL LA IPC Q5000 299500YLEFF243 CLP 304500 END XT 6834CL', u'saleFareTotal': u'CLP304500', u'baseFareTotal': u'CLP304500', u'refundable': True, u'saleTaxTotal': u'CLP6834', u'latestTicketingTime': u'2015-03-19T23:59-04:00'}]",31133,"[{u'duration': 340, u'kind': u'qpxexpress#sliceInfo', u'segment': [{u'kind': u'qpxexpress#segmentInfo', u'bookingCodeCount': 2, u'flight': {u'carrier': u'LA', u'number': u'841'}, u'leg': [{u'origin': u'SCL', u'departureTime': u'2015-04-18T10:15-03:00', u'mileage': 2330, u'destination': u'IPC', u'kind': u'qpxexpress#legInfo', u'meal': u'Breakfast', u'aircraft': u'763', u'arrivalTime': u'2015-04-18T13:55-05:00', u'duration': 340, u'id': u'LdCJCyt2ppNnYR89'}], u'bookingCode': u'Y', u'duration': 340, u'id': u'GqQOGiE1fFzFpkwO', u'cabin': u'COACH', u'marriedSegmentGroup': u'0'}]}]"
3,ZMjSMQaDJzGVOyGqSxweJ7002,qpxexpress#tripOption,"[{u'fare': [{u'origin': u'SCL', u'basisCode': u'NLESP00B', u'kind': u'qpxexpress#fareInfo', u'destination': u'AKL', u'carrier': u'LA', u'id': u'AO8TyzvNKqWYEBdGKEwUJ55SesSGc6xxzMhxJZ9wkpiU'}, {u'origin': u'AKL', u'basisCode': u'MLELE00B', u'kind': u'qpxexpress#fareInfo', u'destination': u'IPC', u'carrier': u'LA', u'id': u'ACM71fErMEVc6A6w0rjWILPic6wX6y8Emv8LaV3AucpdJQneifj3VkZu6ONGyOMXZ2urHGr3tO7HzzlArs3SnUBQEBINv'}], u'saleTotal': u'CLP1870530', u'kind': u'qpxexpress#pricingInfo', u'segmentPricing': [{u'kind': u'qpxexpress#segmentPricing', u'fareId': u'AO8TyzvNKqWYEBdGKEwUJ55SesSGc6xxzMhxJZ9wkpiU', u'freeBaggageOption': [{u'kind': u'qpxexpress#freeBaggageAllowance', u'pieces': 2, u'bagDescriptor': [{u'count': 2, u'subcode': u'0C3', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'UPTO50LB 23KG BAGGAGE', u'description': [u'Up to 50 lb/23 kg']}, {u'count': 2, u'subcode': u'0GD', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'SURFBOARD', u'description': [u'Surfboard']}, {u'count': 2, u'subcode': u'0F2', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'MUSICAL INSTRUMENTS'}, {u'count': 2, u'subcode': u'0GC', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'SPORT EQUIP SMALL DIMENSIONS', u'description': [u'Up to 50 lb/23 kg', u'Up to 80 li/203 lcm']}], u'kilos': 23}], u'segmentId': u'GVnIuCi-5FnSHqEK'}, {u'kind': u'qpxexpress#segmentPricing', u'fareId': u'ACM71fErMEVc6A6w0rjWILPic6wX6y8Emv8LaV3AucpdJQneifj3VkZu6ONGyOMXZ2urHGr3tO7HzzlArs3SnUBQEBINv', u'freeBaggageOption': [{u'kind': u'qpxexpress#freeBaggageAllowance', u'pieces': 2, u'bagDescriptor': [{u'count': 2, u'subcode': u'0C3', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'UPTO50LB 23KG BAGGAGE', u'description': [u'Up to 50 lb/23 kg']}, {u'count': 2, u'subcode': u'0GD', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'SURFBOARD', u'description': [u'Surfboard']}, {u'count': 2, u'subcode': u'0F2', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'MUSICAL INSTRUMENTS'}, {u'count': 2, u'subcode': u'0GC', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'SPORT EQUIP SMALL DIMENSIONS', u'description': [u'Up to 50 lb/23 kg', u'Up to 80 li/203 lcm']}], u'kilos': 23}], u'segmentId': u'GhaET7-X2Kadg5Cg'}, {u'kind': u'qpxexpress#segmentPricing', u'fareId': u'ACM71fErMEVc6A6w0rjWILPic6wX6y8Emv8LaV3AucpdJQneifj3VkZu6ONGyOMXZ2urHGr3tO7HzzlArs3SnUBQEBINv', u'freeBaggageOption': [{u'kind': u'qpxexpress#freeBaggageAllowance', u'pieces': 2, u'bagDescriptor': [{u'count': 2, u'subcode': u'0C3', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'UPTO50LB 23KG BAGGAGE', u'description': [u'Up to 50 lb/23 kg']}, {u'count': 2, u'subcode': u'0GD', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'SURFBOARD', u'description': [u'Surfboard']}, {u'count': 2, u'subcode': u'0F2', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'MUSICAL INSTRUMENTS'}, {u'count': 2, u'subcode': u'0GC', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'SPORT EQUIP SMALL DIMENSIONS', u'description': [u'Up to 50 lb/23 kg', u'Up to 80 li/203 lcm']}], u'kilos': 23}], u'segmentId': u'GSSGxcHR9aKG6bE7'}], u'passengers': {u'kind': u'qpxexpress#passengerCounts', u'adultCount': 1}, u'ptc': u'ADT', u'tax': [{u'kind': u'qpxexpress#taxInfo', u'code': u'PF', u'country': u'PF', u'salePrice': u'CLP9942', u'chargeType': u'GOVERNMENT', u'id': u'PF_001'}, {u'kind': u'qpxexpress#taxInfo', u'code': u'FR', u'country': u'PF', u'salePrice': u'CLP10021', u'chargeType': u'GOVERNMENT', u'id': u'FR_001'}, {u'kind': u'qpxexpress#taxInfo', u'code': u'IA', u'country': u'NZ', u'salePrice': u'CLP6285', u'chargeType': u'GOVERNMENT', u'id': u'IA_001'}, {u'kind': u'qpxexpress#taxInfo', u'code': u'KK', u'country': u'NZ', u'salePrice': u'CLP16748', u'chargeType': u'GOVERNMENT', u'id': u'KK_001'}, {u'kind': u'qpxexpress#taxInfo', u'code': u'ZQ', u'country': u'CL', u'salePrice': u'CLP19380', u'chargeType': u'GOVERNMENT', u'id': u'ZQ_001'}], u'fareCalculation': u'SCL LA X/AKL Q260.00 654.50NLESP00B QF PPT LA IPC Q AKLIPC260.00 1624.50MLELE00B NUC 2799.00 END ROE 1.00 FARE USD 2799.00 EQU CLP 1808154 XT 19380ZQ 6285IA 16748KK 10021FR 9942PF', u'saleFareTotal': u'CLP1808154', u'baseFareTotal': u'USD2799.00', u'refundable': True, u'saleTaxTotal': u'CLP62376', u'latestTicketingTime': u'2015-03-18T10:26-04:00'}]",187053,"[{u'duration': 5170, u'kind': u'qpxexpress#sliceInfo', u'segment': [{u'kind': u'qpxexpress#segmentInfo', u'bookingCodeCount': 9, u'flight': {u'carrier': u'LA', u'number': u'801'}, u'leg': [{u'origin': u'SCL', u'departureTime': u'2015-04-18T00:05-03:00', u'destinationTerminal': u'I', u'destination': u'AKL', u'kind': u'qpxexpress#legInfo', u'meal': u'Breakfast', u'aircraft': u'788', u'mileage': 5995, u'arrivalTime': u'2015-04-19T04:15+12:00', u'duration': 790, u'id': u'LedOR53dkzCGpmcO'}], u'connectionDuration': 665, u'bookingCode': u'N', u'duration': 790, u'id': u'GVnIuCi-5FnSHqEK', u'cabin': u'COACH', u'marriedSegmentGroup': u'0'}, {u'kind': u'qpxexpress#segmentInfo', u'bookingCodeCount': 9, u'flight': {u'carrier': u'QF', u'number': u'3815'}, u'leg': [{u'origin': u'AKL', u'originTerminal': u'I', u'departureTime': u'2015-04-19T15:20+12:00', u'destinationTerminal': u'I', u'destination': u'PPT', u'kind': u'qpxexpress#legInfo', u'meal': u'Lunch', u'aircraft': u'343', u'mileage': 2542, u'arrivalTime': u'2015-04-18T22:10-10:00', u'duration': 290, u'operatingDisclosure': u'OPERATED BY AIR TAHITI', u'id': u'LlLt8IG0t6f-wJrn'}], u'connectionDuration': 3080, u'bookingCode': u'M', u'duration': 290, u'id': u'GSSGxcHR9aKG6bE7', u'cabin': u'COACH', u'marriedSegmentGroup': u'1'}, {u'kind': u'qpxexpress#segmentInfo', u'bookingCodeCount': 9, u'flight': {u'carrier': u'LA', u'number': u'836'}, u'leg': [{u'origin': u'PPT', u'originTerminal': u'I', u'departureTime': u'2015-04-21T01:30-10:00', u'mileage': 2639, u'destination': u'IPC', u'kind': u'qpxexpress#legInfo', u'meal': u'Dinner', u'aircraft': u'763', u'arrivalTime': u'2015-04-21T12:15-05:00', u'duration': 345, u'id': u'Lu+LWlHxHoIeu+nL'}], u'bookingCode': u'M', u'duration': 345, u'id': u'GhaET7-X2Kadg5Cg', u'cabin': u'COACH', u'marriedSegmentGroup': u'2'}]}]"
4,UgKG4eM2bG9NJMow6ncJy6001,qpxexpress#tripOption,"[{u'fare': [{u'origin': u'SCL', u'basisCode': u'HLEFX243', u'kind': u'qpxexpress#fareInfo', u'destination': u'IPC', u'carrier': u'LA', u'id': u'AE9K00QZVasTmzjctr08OrJTU3tRJVKuWEvh22X/DCnM'}], u'saleTotal': u'CLP221334', u'kind': u'qpxexpress#pricingInfo', u'segmentPricing': [{u'kind': u'qpxexpress#segmentPricing', u'fareId': u'AE9K00QZVasTmzjctr08OrJTU3tRJVKuWEvh22X/DCnM', u'freeBaggageOption': [{u'kind': u'qpxexpress#freeBaggageAllowance', u'pieces': 2, u'bagDescriptor': [{u'count': 2, u'subcode': u'0C3', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'UPTO50LB 23KG BAGGAGE', u'description': [u'Up to 50 lb/23 kg']}, {u'count': 2, u'subcode': u'0GD', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'SURFBOARD', u'description': [u'Surfboard']}, {u'count': 2, u'subcode': u'0F2', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'MUSICAL INSTRUMENTS'}, {u'count': 2, u'subcode': u'0GC', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'SPORT EQUIP SMALL DIMENSIONS', u'description': [u'Up to 50 lb/23 kg', u'Up to 80 li/203 lcm']}], u'kilos': 23}], u'segmentId': u'GaOFUa+oqsT2KotK'}], u'passengers': {u'kind': u'qpxexpress#passengerCounts', u'adultCount': 1}, u'ptc': u'ADT', u'tax': [{u'kind': u'qpxexpress#taxInfo', u'code': u'CL', u'country': u'CL', u'salePrice': u'CLP6834', u'chargeType': u'GOVERNMENT', u'id': u'CL_001'}], u'fareCalculation': u'SCL LA IPC Q5000 209500HLEFX243 CLP 214500 END XT 6834CL', u'saleFareTotal': u'CLP214500', u'baseFareTotal': u'CLP214500', u'refundable': True, u'saleTaxTotal': u'CLP6834', u'latestTicketingTime': u'2015-03-19T23:59-04:00'}]",22133,"[{u'duration': 335, u'kind': u'qpxexpress#sliceInfo', u'segment': [{u'kind': u'qpxexpress#segmentInfo', u'bookingCodeCount': 3, u'flight': {u'carrier': u'LA', u'number': u'841'}, u'leg': [{u'origin': u'SCL', u'departureTime': u'2015-04-19T09:25-03:00', u'mileage': 2330, u'destination': u'IPC', u'kind': u'qpxexpress#legInfo', u'meal': u'Breakfast', u'aircraft': u'787', u'arrivalTime': u'2015-04-19T13:00-05:00', u'duration': 335, u'id': u'LlieLKvCu1TYVG5H'}], u'bookingCode': u'H', u'duration': 335, u'id': u'GaOFUa+oqsT2KotK', u'cabin': u'COACH', u'marriedSegmentGroup': u'0'}]}]"
5,TlMzFBVBJc9NQF7pxU8qCN001,qpxexpress#tripOption,"[{u'fare': [{u'origin': u'SCL', u'basisCode': u'KLEFX243', u'kind': u'qpxexpress#fareInfo', u'destination': u'IPC', u'carrier': u'LA', u'id': u'A357qxviL8WlwgOJQS26SgA5LLyj0IMhR9x9oERGzxHc'}], u'saleTotal': u'CLP196334', u'kind': u'qpxexpress#pricingInfo', u'segmentPricing': [{u'kind': u'qpxexpress#segmentPricing', u'fareId': u'A357qxviL8WlwgOJQS26SgA5LLyj0IMhR9x9oERGzxHc', u'freeBaggageOption': [{u'kind': u'qpxexpress#freeBaggageAllowance', u'pieces': 2, u'bagDescriptor': [{u'count': 2, u'subcode': u'0C3', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'UPTO50LB 23KG BAGGAGE', u'description': [u'Up to 50 lb/23 kg']}, {u'count': 2, u'subcode': u'0GD', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'SURFBOARD', u'description': [u'Surfboard']}, {u'count': 2, u'subcode': u'0F2', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'MUSICAL INSTRUMENTS'}, {u'count': 2, u'subcode': u'0GC', u'kind': u'qpxexpress#bagDescriptor', u'commercialName': u'SPORT EQUIP SMALL DIMENSIONS', u'description': [u'Up to 50 lb/23 kg', u'Up to 80 li/203 lcm']}], u'kilos': 23}], u'segmentId': u'GltovHcSQ6eYaQZU'}], u'passengers': {u'kind': u'qpxexpress#passengerCounts', u'adultCount': 1}, u'ptc': u'ADT', u'tax': [{u'kind': u'qpxexpress#taxInfo', u'code': u'CL', u'country': u'CL', u'salePrice': u'CLP6834', u'chargeType': u'GOVERNMENT', u'id': u'CL_001'}], u'fareCalculation': u'SCL LA IPC Q5000 184500KLEFX243 CLP 189500 END XT 6834CL', u'saleFareTotal': u'CLP189500', u'baseFareTotal': u'CLP189500', u'refundable': True, u'saleTaxTotal': u'CLP6834', u'latestTicketingTime': u'2015-03-19T23:59-04:00'}]",19633,"[{u'duration': 340, u'kind': u'qpxexpress#sliceInfo', u'segment': [{u'kind': u'qpxexpress#segmentInfo', u'bookingCodeCount': 9, u'flight': {u'carrier': u'LA', u'number': u'833'}, u'leg': [{u'origin': u'SCL', u'departureTime': u'2015-04-20T18:20-03:00', u'mileage': 2330, u'destination': u'IPC', u'kind': u'qpxexpress#legInfo', u'meal': u'Dinner', u'aircraft': u'763', u'arrivalTime': u'2015-04-20T22:00-05:00', u'duration': 340, u'id': u'LV8UlxUM2aMG9CFN'}], u'bookingCode': u'K', u'duration': 340, u'id': u'GltovHcSQ6eYaQZU', u'cabin': u'COACH', u'marriedSegmentGroup': u'0'}]}]"
